id,order_id,name,amount_paid
17595,223,chicken-parm,10.25
17596,1484,tikka-masala,11.25
17597,3668,blt,9.25
17598,4348,chicken-parm,10.25
17599,2393,tikka-masala,11.25
17600,2835,tikka-masala,11.25
17601,3773,tikka-masala,11.25
17602,3713,blt,9.25
17603,204,soda,3.75
17604,2336,chicken-parm,10.25
17605,4688,blt,9.25
17606,4565,soda,3.75
17607,402,tikka-masala,11.25
17608,3107,blt,9.25
17609,3353,blt,9.25
17610,4762,tikka-masala,11.25
17611,2793,tikka-masala,11.25
17612,1206,tikka-masala,11.25
17613,2262,blt,9.25
17614,2337,orange-juice,5.25
17615,1654,grilled-cheese,9.25
17616,3242,chicken-parm,10.25
17617,2184,grilled-cheese,9.25
17618,2438,grilled-cheese,9.25
17619,1221,tikka-masala,11.25
17620,1765,soda,3.75
17621,63,tikka-masala,11.25
17622,912,soda,3.75
17623,3190,orange-juice,5.25
17624,2883,tikka-masala,11.25
17625,2167,tikka-masala,11.25
17626,993,chicken-parm,10.25
17627,1084,blt,9.25
17628,1893,blt,9.25
17629,2060,blt,9.25
17630,3187,tikka-masala,11.25
17631,1906,soda,3.75
17632,830,blt,9.25
17633,3458,tikka-masala,11.25
17634,213,tikka-masala,11.25
17635,2201,chicken-parm,10.25
17636,864,blt,9.25
17637,3530,tikka-masala,11.25
17638,4546,tikka-masala,11.25
17639,3865,tikka-masala,11.25
17640,1463,chicken-parm,10.25
17641,2943,chicken-parm,10.25
17642,801,chicken-parm,10.25
17643,3726,chicken-parm,10.25
17644,3260,grilled-cheese,9.25
17645,1175,tikka-masala,11.25
17646,2293,chicken-parm,10.25
17647,1598,tikka-masala,11.25
17648,4089,chicken-parm,10.25
17649,1715,chicken-parm,10.25
17650,3753,grilled-cheese,9.25
17651,1064,chicken-parm,10.25
17652,2720,grilled-cheese,9.25
17653,4542,kale-smoothie,8.75
17654,737,blt,9.25
17655,1980,blt,9.25
17656,4297,tikka-masala,11.25
17657,2139,chicken-parm,10.25
17658,3486,chicken-parm,10.25
17659,2891,blt,9.25
17660,3206,chicken-parm,10.25
17661,4883,tikka-masala,11.25
17662,4617,tikka-masala,11.25
17663,2473,tikka-masala,11.25
17664,1387,tikka-masala,11.25
17665,1085,cake,6.75
17666,3033,blt,9.25
17667,847,chicken-parm,10.25
17668,1480,grilled-cheese,9.25
17669,3846,orange-juice,5.25
17670,1963,grilled-cheese,9.25
17671,1338,tikka-masala,11.25
17672,3083,tikka-masala,11.25
17673,2181,chicken-parm,10.25
17674,1618,grilled-cheese,9.25
17675,4860,tikka-masala,11.25
17676,1043,banana-smoothie,8.75
17677,2725,soda,3.75
17678,234,tikka-masala,11.25
17679,296,chicken-parm,10.25
17680,4741,chicken-parm,10.25
17681,19,grilled-cheese,9.25
17682,3314,grilled-cheese,9.25
17683,4849,chicken-parm,10.25
17684,1609,soda,3.75
17685,1986,cake,6.75
17686,2086,soda,3.75
17687,2131,chicken-parm,10.25
17688,900,orange-juice,5.25
17689,1141,chicken-parm,10.25
17690,4907,blt,9.25
17691,1585,blt,9.25
17692,3242,chicken-parm,10.25
17693,879,blt,9.25
17694,3040,blt,9.25
17695,411,cake,6.75
17696,4021,chicken-parm,10.25
17697,1561,soda,3.75
17698,784,chicken-parm,10.25
17699,840,blt,9.25
17700,3488,tikka-masala,11.25
17701,620,chicken-parm,10.25
17702,1179,chicken-parm,10.25
17703,394,soda,3.75
17704,4086,grilled-cheese,9.25
17705,490,grilled-cheese,9.25
17706,2313,soda,3.75
17707,4132,tikka-masala,11.25
17708,4115,tikka-masala,11.25
17709,3797,chicken-parm,10.25
17710,4885,chicken-parm,10.25
17711,2949,chicken-parm,10.25
17712,2935,chicken-parm,10.25
17713,1842,grilled-cheese,9.25
17714,2625,grilled-cheese,9.25
17715,1324,chicken-parm,10.25
17716,3602,cake,6.75
17717,539,grilled-cheese,9.25
17718,3227,tikka-masala,11.25
17719,315,chicken-parm,10.25
17720,3416,grilled-cheese,9.25
17721,3291,tikka-masala,11.25
17722,3153,grilled-cheese,9.25
17723,4040,grilled-cheese,9.25
17724,3267,grilled-cheese,9.25
17725,1425,soda,3.75
17726,765,tikka-masala,11.25
17727,2369,soda,3.75
17728,2144,blt,9.25
17729,4220,grilled-cheese,9.25
17730,341,cake,6.75
17731,4864,orange-juice,5.25
17732,1256,chicken-parm,10.25
17733,2668,tikka-masala,11.25
17734,3153,soda,3.75
17735,4862,tikka-masala,11.25
17736,3897,blt,9.25
17737,599,orange-juice,5.25
17738,32,soda,3.75
17739,989,blt,9.25
17740,4720,chicken-parm,10.25
17741,953,orange-juice,5.25
17742,3424,grilled-cheese,9.25
17743,2624,orange-juice,5.25
17744,3294,grilled-cheese,9.25
17745,3418,soda,3.75
17746,2267,grilled-cheese,9.25
17747,2094,orange-juice,5.25
17748,3128,soda,3.75
17749,28,blt,9.25
17750,661,blt,9.25
17751,2944,tikka-masala,11.25
17752,4236,chicken-parm,10.25
17753,1971,chicken-parm,10.25
17754,2446,tikka-masala,11.25
17755,220,chicken-parm,10.25
17756,4030,tikka-masala,11.25
17757,943,grilled-cheese,9.25
17758,1245,chicken-parm,10.25
17759,210,tikka-masala,11.25
17760,3848,orange-juice,5.25
17761,2328,blt,9.25
17762,923,grilled-cheese,9.25
17763,3440,chicken-parm,10.25
17764,2928,tikka-masala,11.25
17765,4090,grilled-cheese,9.25
17766,1087,soda,3.75
17767,1116,chicken-parm,10.25
17768,2040,chicken-parm,10.25
17769,919,grilled-cheese,9.25
17770,2607,grilled-cheese,9.25
17771,4496,grilled-cheese,9.25
17772,4011,grilled-cheese,9.25
17773,1477,orange-juice,5.25
17774,316,chicken-parm,10.25
17775,286,chicken-parm,10.25
17776,588,grilled-cheese,9.25
17777,3655,grilled-cheese,9.25
17778,4297,chicken-parm,10.25
17779,4146,soda,3.75
17780,3110,blt,9.25
17781,4157,blt,9.25
17782,1792,grilled-cheese,9.25
17783,3835,tikka-masala,11.25
17784,4542,blt,9.25
17785,485,soda,3.75
17786,2297,tikka-masala,11.25
17787,3651,grilled-cheese,9.25
17788,2846,tikka-masala,11.25
17789,1834,grilled-cheese,9.25
17790,1194,blt,9.25
17791,2789,chicken-parm,10.25
17792,1992,soda,3.75
17793,4841,grilled-cheese,9.25
17794,3601,chicken-parm,10.25
17795,1346,blt,9.25
17796,60,chicken-parm,10.25
17797,4485,grilled-cheese,9.25
17798,2039,grilled-cheese,9.25
17799,2962,grilled-cheese,9.25
17800,413,tikka-masala,11.25
17801,4759,grilled-cheese,9.25
17802,4641,blt,9.25
17803,2337,grilled-cheese,9.25
17804,4170,grilled-cheese,9.25
17805,963,chicken-parm,10.25
17806,3955,chicken-parm,10.25
17807,1883,banana-smoothie,8.75
17808,3903,tikka-masala,11.25
17809,1405,tikka-masala,11.25
17810,442,soda,3.75
17811,4671,orange-juice,5.25
17812,4668,tikka-masala,11.25
17813,4132,soda,3.75
17814,1695,tikka-masala,11.25
17815,2220,chicken-parm,10.25
17816,638,tikka-masala,11.25
17817,2141,chicken-parm,10.25
17818,3982,grilled-cheese,9.25
17819,4996,grilled-cheese,9.25
17820,1924,blt,9.25
17821,4013,tikka-masala,11.25
17822,2140,orange-juice,5.25
17823,1504,grilled-cheese,9.25
17824,3682,cake,6.75
17825,3661,cake,6.75
17826,3678,tikka-masala,11.25
17827,1360,grilled-cheese,9.25
17828,1145,tikka-masala,11.25
17829,4701,tikka-masala,11.25
17830,3605,tikka-masala,11.25
17831,46,grilled-cheese,9.25
17832,4801,chicken-parm,10.25
17833,2147,grilled-cheese,9.25
17834,1699,cake,6.75
17835,1242,tikka-masala,11.25
17836,3247,blt,9.25
17837,2176,grilled-cheese,9.25
17838,4114,tikka-masala,11.25
17839,4440,grilled-cheese,9.25
17840,3292,grilled-cheese,9.25
17841,1019,orange-juice,5.25
17842,4532,grilled-cheese,9.25
17843,4760,soda,3.75
17844,116,chicken-parm,10.25
17845,1538,grilled-cheese,9.25
17846,1512,cake,6.75
17847,1781,tikka-masala,11.25
17848,2011,blt,9.25
17849,2138,blt,9.25
17850,2256,tikka-masala,11.25
17851,3948,chicken-parm,10.25
17852,2684,grilled-cheese,9.25
17853,1150,grilled-cheese,9.25
17854,1494,soda,3.75
17855,4508,soda,3.75
17856,4072,chicken-parm,10.25
17857,2580,grilled-cheese,9.25
17858,3146,tikka-masala,11.25
17859,752,chicken-parm,10.25
17860,1584,grilled-cheese,9.25
17861,2219,grilled-cheese,9.25
17862,76,tikka-masala,11.25
17863,2510,grilled-cheese,9.25
17864,3396,tikka-masala,11.25
17865,3028,tikka-masala,11.25
17866,4522,cake,6.75
17867,4260,tikka-masala,11.25
17868,1999,grilled-cheese,9.25
17869,1694,tikka-masala,11.25
17870,2774,tikka-masala,11.25
17871,1392,tikka-masala,11.25
17872,20,soda,3.75
17873,2550,kale-smoothie,8.75
17874,37,grilled-cheese,9.25
17875,1853,chicken-parm,10.25
17876,3532,grilled-cheese,9.25
17877,2401,blt,9.25
17878,3483,chicken-parm,10.25
17879,4422,grilled-cheese,9.25
17880,3977,chicken-parm,10.25
17881,4328,chicken-parm,10.25
17882,3913,tikka-masala,11.25
17883,4307,chicken-parm,10.25
17884,3579,kale-smoothie,8.75
17885,437,soda,3.75
17886,451,tikka-masala,11.25
17887,4388,grilled-cheese,9.25
17888,1014,tikka-masala,11.25
17889,1415,grilled-cheese,9.25
17890,4660,blt,9.25
17891,67,chicken-parm,10.25
17892,2403,blt,9.25
17893,1109,tikka-masala,11.25
17894,3852,tikka-masala,11.25
17895,2094,chicken-parm,10.25
17896,2472,grilled-cheese,9.25
17897,4330,grilled-cheese,9.25
17898,3670,blt,9.25
17899,4882,chicken-parm,10.25
17900,623,chicken-parm,10.25
17901,928,tikka-masala,11.25
17902,4613,blt,9.25
17903,2327,cake,6.75
17904,497,soda,3.75
17905,4635,grilled-cheese,9.25
17906,3496,tikka-masala,11.25
17907,4171,orange-juice,5.25
17908,2426,grilled-cheese,9.25
17909,550,tikka-masala,11.25
17910,758,grilled-cheese,9.25
17911,2911,tikka-masala,11.25
17912,4333,grilled-cheese,9.25
17913,2345,blt,9.25
17914,6,chicken-parm,10.25
17915,2664,grilled-cheese,9.25
17916,2577,soda,3.75
17917,4855,blt,9.25
17918,130,tikka-masala,11.25
17919,13,chicken-parm,10.25
17920,3110,tikka-masala,11.25
17921,2978,chicken-parm,10.25
17922,483,blt,9.25
17923,3008,soda,3.75
17924,4395,soda,3.75
17925,2092,tikka-masala,11.25
17926,2764,soda,3.75
17927,129,blt,9.25
17928,3817,tikka-masala,11.25
17929,2957,blt,9.25
17930,3803,grilled-cheese,9.25
17931,642,cake,6.75
17932,4702,soda,3.75
17933,4863,tikka-masala,11.25
17934,4743,cake,6.75
17935,1431,tikka-masala,11.25
17936,1010,orange-juice,5.25
17937,272,chicken-parm,10.25
17938,1345,cake,6.75
17939,3398,soda,3.75
17940,4327,tikka-masala,11.25
17941,3185,tikka-masala,11.25
17942,3036,grilled-cheese,9.25
17943,976,blt,9.25
17944,1799,grilled-cheese,9.25
17945,3257,soda,3.75
17946,694,soda,3.75
17947,4093,chicken-parm,10.25
17948,4554,grilled-cheese,9.25
17949,3889,tikka-masala,11.25
17950,3254,tikka-masala,11.25
17951,2169,tikka-masala,11.25
17952,3050,grilled-cheese,9.25
17953,1139,tikka-masala,11.25
17954,4226,soda,3.75
17955,1750,blt,9.25
17956,822,tikka-masala,11.25
17957,1381,tikka-masala,11.25
17958,4442,chicken-parm,10.25
17959,4162,grilled-cheese,9.25
17960,3415,grilled-cheese,9.25
17961,1459,chicken-parm,10.25
17962,4821,grilled-cheese,9.25
17963,1333,blt,9.25
17964,2424,soda,3.75
17965,1116,tikka-masala,11.25
17966,291,blt,9.25
17967,1390,tikka-masala,11.25
17968,15,orange-juice,5.25
17969,1703,chicken-parm,10.25
17970,2649,grilled-cheese,9.25
17971,1030,orange-juice,5.25
17972,1426,tikka-masala,11.25
17973,184,grilled-cheese,9.25
17974,1031,grilled-cheese,9.25
17975,4590,tikka-masala,11.25
17976,1730,blt,9.25
17977,1435,blt,9.25
17978,3288,blt,9.25
17979,3562,blt,9.25
17980,1640,chicken-parm,10.25
17981,1984,tikka-masala,11.25
17982,201,soda,3.75
17983,4120,blt,9.25
17984,753,blt,9.25
17985,2049,tikka-masala,11.25
17986,675,tikka-masala,11.25
17987,570,grilled-cheese,9.25
17988,3611,tikka-masala,11.25
17989,3598,tikka-masala,11.25
17990,4547,blt,9.25
17991,4731,blt,9.25
17992,4942,soda,3.75
17993,1932,orange-juice,5.25
17994,492,chicken-parm,10.25
17995,4480,blt,9.25
17996,230,tikka-masala,11.25
17997,4074,blt,9.25
17998,1138,chicken-parm,10.25
17999,224,chicken-parm,10.25
18000,988,blt,9.25
18001,4948,tikka-masala,11.25
18002,1933,tikka-masala,11.25
18003,2467,soda,3.75
18004,3115,tikka-masala,11.25
18005,1473,blt,9.25
18006,2533,blt,9.25
18007,2511,soda,3.75
18008,4665,blt,9.25
18009,4421,soda,3.75
18010,788,tikka-masala,11.25
18011,4974,blt,9.25
18012,1513,orange-juice,5.25
18013,3400,grilled-cheese,9.25
18014,360,chicken-parm,10.25
18015,3886,grilled-cheese,9.25
18016,3871,blt,9.25
18017,1221,cake,6.75
18018,1160,blt,9.25
18019,3896,grilled-cheese,9.25
18020,2376,grilled-cheese,9.25
18021,2493,chicken-parm,10.25
18022,4030,tikka-masala,11.25
18023,2271,tikka-masala,11.25
18024,4396,tikka-masala,11.25
18025,54,blt,9.25
18026,4984,tikka-masala,11.25
18027,3092,tikka-masala,11.25
18028,3594,grilled-cheese,9.25
18029,2107,blt,9.25
18030,907,tikka-masala,11.25
18031,3035,tikka-masala,11.25
18032,431,grilled-cheese,9.25
18033,908,tikka-masala,11.25
18034,2960,soda,3.75
18035,4043,blt,9.25
18036,2796,soda,3.75
18037,3311,tikka-masala,11.25
18038,1484,chicken-parm,10.25
18039,3687,grilled-cheese,9.25
18040,2294,chicken-parm,10.25
18041,801,chicken-parm,10.25
18042,922,tikka-masala,11.25
18043,4452,chicken-parm,10.25
18044,1031,chicken-parm,10.25
18045,3778,chicken-parm,10.25
18046,4574,cake,6.75
18047,1229,tikka-masala,11.25
18048,3840,cake,6.75
18049,2806,grilled-cheese,9.25
18050,4508,grilled-cheese,9.25
18051,232,tikka-masala,11.25
18052,4224,chicken-parm,10.25
18053,2282,cake,6.75
18054,4863,tikka-masala,11.25
18055,1087,tikka-masala,11.25
18056,1135,chicken-parm,10.25
18057,1491,grilled-cheese,9.25
18058,3109,tikka-masala,11.25
18059,416,chicken-parm,10.25
18060,2265,chicken-parm,10.25
18061,4867,tikka-masala,11.25
18062,1590,banana-smoothie,8.75
18063,3155,grilled-cheese,9.25
18064,2149,orange-juice,5.25
18065,2836,blt,9.25
18066,3356,soda,3.75
18067,1407,tikka-masala,11.25
18068,1905,soda,3.75
18069,2769,soda,3.75
18070,3763,grilled-cheese,9.25
18071,2358,chicken-parm,10.25
18072,3447,cake,6.75
18073,1517,grilled-cheese,9.25
18074,603,grilled-cheese,9.25
18075,85,grilled-cheese,9.25
18076,3926,cake,6.75
18077,2058,tikka-masala,11.25
18078,611,soda,3.75
18079,2862,tikka-masala,11.25
18080,921,soda,3.75
18081,4644,soda,3.75
18082,2785,grilled-cheese,9.25
18083,1632,tikka-masala,11.25
18084,122,cake,6.75
18085,4760,grilled-cheese,9.25
18086,3434,tikka-masala,11.25
18087,3467,grilled-cheese,9.25
18088,664,tikka-masala,11.25
18089,2228,tikka-masala,11.25
18090,3816,tikka-masala,11.25
18091,3684,blt,9.25
18092,775,cake,6.75
18093,1988,tikka-masala,11.25
18094,765,chicken-parm,10.25
18095,4256,soda,3.75
18096,3118,chicken-parm,10.25
18097,2902,chicken-parm,10.25
18098,663,soda,3.75
18099,2262,tikka-masala,11.25
18100,3872,grilled-cheese,9.25
18101,1138,tikka-masala,11.25
18102,3951,tikka-masala,11.25
18103,996,chicken-parm,10.25
18104,4815,soda,3.75
18105,262,blt,9.25
18106,1929,grilled-cheese,9.25
18107,4747,tikka-masala,11.25
18108,3574,chicken-parm,10.25
18109,1456,tikka-masala,11.25
18110,3828,chicken-parm,10.25
18111,4257,tikka-masala,11.25
18112,1760,chicken-parm,10.25
18113,3530,chicken-parm,10.25
18114,1046,chicken-parm,10.25
18115,3052,tikka-masala,11.25
18116,2634,tikka-masala,11.25
18117,4285,chicken-parm,10.25
18118,1778,blt,9.25
18119,66,grilled-cheese,9.25
18120,1756,grilled-cheese,9.25
18121,3402,tikka-masala,11.25
18122,4020,tikka-masala,11.25
18123,4838,tikka-masala,11.25
18124,2795,tikka-masala,11.25
18125,2400,tikka-masala,11.25
18126,1300,tikka-masala,11.25
18127,4281,chicken-parm,10.25
18128,2390,grilled-cheese,9.25
18129,571,chicken-parm,10.25
18130,1483,soda,3.75
18131,3449,blt,9.25
18132,4352,blt,9.25
18133,3757,grilled-cheese,9.25
18134,2991,tikka-masala,11.25
18135,213,cake,6.75
18136,1545,chicken-parm,10.25
18137,1796,chicken-parm,10.25
18138,4449,tikka-masala,11.25
18139,4081,grilled-cheese,9.25
18140,3061,grilled-cheese,9.25
18141,525,chicken-parm,10.25
18142,1277,blt,9.25
18143,3683,soda,3.75
18144,1261,tikka-masala,11.25
18145,1181,blt,9.25
18146,68,grilled-cheese,9.25
18147,2555,tikka-masala,11.25
18148,752,tikka-masala,11.25
18149,4600,blt,9.25
18150,249,tikka-masala,11.25
18151,654,tikka-masala,11.25
18152,500,grilled-cheese,9.25
18153,618,chicken-parm,10.25
18154,1686,tikka-masala,11.25
18155,429,grilled-cheese,9.25
18156,3033,chicken-parm,10.25
18157,3280,kale-smoothie,8.75
18158,1665,blt,9.25
18159,2178,grilled-cheese,9.25
18160,720,cake,6.75
18161,472,grilled-cheese,9.25
18162,2730,chicken-parm,10.25
18163,2890,soda,3.75
18164,1159,chicken-parm,10.25
18165,2114,tikka-masala,11.25
18166,777,soda,3.75
18167,1289,blt,9.25
18168,3874,chicken-parm,10.25
18169,1589,soda,3.75
18170,978,grilled-cheese,9.25
18171,660,soda,3.75
18172,118,chicken-parm,10.25
18173,2023,tikka-masala,11.25
18174,1565,chicken-parm,10.25
18175,2938,grilled-cheese,9.25
18176,2997,tikka-masala,11.25
18177,3099,blt,9.25
18178,3302,tikka-masala,11.25
18179,4007,soda,3.75
18180,2152,tikka-masala,11.25
18181,253,chicken-parm,10.25
18182,765,soda,3.75
18183,2083,grilled-cheese,9.25
18184,127,grilled-cheese,9.25
18185,2470,blt,9.25
18186,3159,grilled-cheese,9.25
18187,714,tikka-masala,11.25
18188,138,grilled-cheese,9.25
18189,832,chicken-parm,10.25
18190,2103,tikka-masala,11.25
18191,709,soda,3.75
18192,2198,chicken-parm,10.25
18193,2235,orange-juice,5.25
18194,519,chicken-parm,10.25
18195,638,blt,9.25
18196,4694,grilled-cheese,9.25
18197,1794,chicken-parm,10.25
18198,4643,tikka-masala,11.25
18199,1970,chicken-parm,10.25
18200,618,tikka-masala,11.25
18201,3897,chicken-parm,10.25
18202,141,grilled-cheese,9.25
18203,809,tikka-masala,11.25
18204,2606,chicken-parm,10.25
18205,1815,chicken-parm,10.25
18206,3820,grilled-cheese,9.25
18207,4403,tikka-masala,11.25
18208,4715,chicken-parm,10.25
18209,2336,tikka-masala,11.25
18210,293,tikka-masala,11.25
18211,4063,chicken-parm,10.25
18212,821,tikka-masala,11.25
18213,3335,blt,9.25
18214,1385,orange-juice,5.25
18215,1971,blt,9.25
18216,830,cake,6.75
18217,436,blt,9.25
18218,2725,tikka-masala,11.25
18219,4488,grilled-cheese,9.25
18220,1898,blt,9.25
18221,4133,chicken-parm,10.25
18222,4914,chicken-parm,10.25
18223,3775,grilled-cheese,9.25
18224,506,soda,3.75
18225,1296,blt,9.25
18226,3366,grilled-cheese,9.25
18227,4840,blt,9.25
18228,3855,chicken-parm,10.25
18229,3296,tikka-masala,11.25
18230,504,soda,3.75
18231,4902,grilled-cheese,9.25
18232,4357,grilled-cheese,9.25
18233,2647,grilled-cheese,9.25
18234,578,grilled-cheese,9.25
18235,379,chicken-parm,10.25
18236,3018,grilled-cheese,9.25
18237,2411,tikka-masala,11.25
18238,4545,chicken-parm,10.25
18239,1532,grilled-cheese,9.25
18240,1006,tikka-masala,11.25
18241,4120,blt,9.25
18242,4106,soda,3.75
18243,3392,grilled-cheese,9.25
18244,3667,chicken-parm,10.25
18245,506,orange-juice,5.25
18246,3489,cake,6.75
18247,4537,grilled-cheese,9.25
18248,2643,grilled-cheese,9.25
18249,3390,blt,9.25
18250,4136,grilled-cheese,9.25
18251,4060,tikka-masala,11.25
18252,1877,orange-juice,5.25
18253,481,soda,3.75
18254,453,chicken-parm,10.25
18255,2373,tikka-masala,11.25
18256,1386,blt,9.25
18257,1367,grilled-cheese,9.25
18258,4859,chicken-parm,10.25
18259,1803,grilled-cheese,9.25
18260,212,chicken-parm,10.25
18261,1270,tikka-masala,11.25
18262,1724,soda,3.75
18263,1203,chicken-parm,10.25
18264,3373,soda,3.75
18265,4834,tikka-masala,11.25
18266,4368,grilled-cheese,9.25
18267,1633,grilled-cheese,9.25
18268,573,chicken-parm,10.25
18269,3766,grilled-cheese,9.25
18270,500,grilled-cheese,9.25
18271,4939,orange-juice,5.25
18272,3633,tikka-masala,11.25
18273,1470,tikka-masala,11.25
18274,3584,grilled-cheese,9.25
18275,2396,tikka-masala,11.25
18276,365,chicken-parm,10.25
18277,4828,soda,3.75
18278,3604,tikka-masala,11.25
18279,2178,blt,9.25
18280,1094,orange-juice,5.25
18281,3131,blt,9.25
18282,4317,tikka-masala,11.25
18283,3995,orange-juice,5.25
18284,3102,grilled-cheese,9.25
18285,1308,chicken-parm,10.25
18286,3057,tikka-masala,11.25
18287,28,orange-juice,5.25
18288,3983,chicken-parm,10.25
18289,4187,soda,3.75
18290,972,soda,3.75
18291,1449,grilled-cheese,9.25
18292,2956,tikka-masala,11.25
18293,2530,soda,3.75
18294,1156,grilled-cheese,9.25
18295,3495,blt,9.25
18296,3469,soda,3.75
18297,4141,tikka-masala,11.25
18298,937,grilled-cheese,9.25
18299,4034,grilled-cheese,9.25
18300,1334,grilled-cheese,9.25
18301,3891,tikka-masala,11.25
18302,727,orange-juice,5.25
18303,4598,chicken-parm,10.25
18304,2413,grilled-cheese,9.25
18305,813,soda,3.75
