id,ordered_at,delivered_at,delivered_to
4341,12/1/2015 22:21,12/1/2015 22:28,918
4342,11/11/2015 1:44,11/11/2015 1:59,293
4343,11/17/2015 10:12,11/17/2015 10:38,545
4344,8/22/2015 15:31,8/22/2015 15:47,30
4345,11/5/2015 11:14,11/5/2015 11:32,835
4346,11/13/2015 5:46,11/13/2015 5:48,378
4347,10/23/2015 15:52,10/23/2015 16:19,133
4348,12/1/2015 17:30,12/1/2015 17:54,975
4349,11/12/2015 21:01,11/12/2015 21:06,904
4350,9/15/2015 4:08,9/15/2015 4:18,442
4351,11/29/2015 19:53,11/29/2015 19:57,808
4352,11/9/2015 21:10,11/9/2015 21:38,259
4353,11/10/2015 12:09,11/10/2015 12:30,590
4354,11/2/2015 21:19,11/2/2015 21:46,165
4355,10/31/2015 8:18,10/31/2015 8:35,378
4356,11/26/2015 0:41,11/26/2015 0:43,831
4357,11/2/2015 19:46,11/2/2015 19:48,174
4358,9/25/2015 14:58,9/25/2015 15:23,591
4359,11/22/2015 22:05,11/22/2015 22:22,851
4360,9/10/2015 4:58,9/10/2015 5:11,304
4361,10/26/2015 12:50,10/26/2015 13:19,905
4362,10/3/2015 1:23,10/3/2015 1:46,20
4363,10/7/2015 21:33,10/7/2015 21:55,346
4364,11/24/2015 7:17,11/24/2015 7:34,536
4365,11/11/2015 10:48,11/11/2015 10:54,834
4366,9/30/2015 16:14,9/30/2015 16:27,131
4367,9/28/2015 21:18,9/28/2015 21:41,0
4368,11/21/2015 18:04,11/21/2015 18:23,190
4369,10/31/2015 3:18,10/31/2015 3:22,637
4370,11/13/2015 11:30,11/13/2015 11:52,25
4371,10/27/2015 17:04,10/27/2015 17:33,605
4372,11/9/2015 18:01,11/9/2015 18:30,923
4373,11/12/2015 9:38,11/12/2015 9:45,964
4374,9/2/2015 17:34,9/2/2015 18:01,731
4375,11/16/2015 2:24,11/16/2015 2:38,381
4376,10/8/2015 10:07,10/8/2015 10:13,102
4377,10/22/2015 3:14,10/22/2015 3:35,712
4378,9/3/2015 6:42,9/3/2015 7:06,998
4379,10/20/2015 12:37,10/20/2015 12:43,13
4380,9/30/2015 11:31,9/30/2015 12:01,860
4381,11/29/2015 5:24,11/29/2015 5:27,984
4382,10/11/2015 7:40,10/11/2015 7:49,976
4383,11/5/2015 22:15,11/5/2015 22:31,21
4384,11/7/2015 21:04,11/7/2015 21:28,8
4385,10/10/2015 17:28,10/10/2015 17:33,948
4386,11/24/2015 4:16,11/24/2015 4:23,226
4387,11/28/2015 18:36,11/28/2015 18:58,282
4388,10/1/2015 21:12,10/1/2015 21:22,2
4389,11/10/2015 4:23,11/10/2015 4:46,835
4390,11/20/2015 10:07,11/20/2015 10:25,447
4391,11/17/2015 6:30,11/17/2015 6:48,688
4392,11/9/2015 16:13,11/9/2015 16:15,282
4393,10/22/2015 17:53,10/22/2015 18:00,72
4394,9/29/2015 19:33,9/29/2015 19:40,584
4395,8/22/2015 12:02,8/22/2015 12:25,563
4396,8/31/2015 11:12,8/31/2015 11:38,735
4397,9/20/2015 17:08,9/20/2015 17:21,578
4398,11/10/2015 21:57,11/10/2015 22:26,660
4399,9/15/2015 2:40,9/15/2015 2:46,411
4400,11/23/2015 20:57,11/23/2015 21:22,248
4401,10/3/2015 1:36,10/3/2015 1:52,231
4402,10/30/2015 11:58,10/30/2015 12:09,842
4403,11/26/2015 10:33,11/26/2015 11:00,683
4404,10/2/2015 12:51,10/2/2015 13:06,7
4405,10/2/2015 23:22,10/2/2015 23:41,25
4406,11/25/2015 6:44,11/25/2015 6:57,841
4407,11/1/2015 5:15,11/1/2015 5:37,148
4408,11/30/2015 19:22,11/30/2015 19:36,4
4409,8/21/2015 23:27,8/21/2015 23:55,35
4410,11/15/2015 20:34,11/15/2015 20:55,725
4411,8/19/2015 15:34,8/19/2015 16:01,857
4412,11/19/2015 5:34,11/19/2015 5:45,8
4413,10/6/2015 3:37,10/6/2015 3:45,782
4414,11/16/2015 0:56,11/16/2015 1:19,774
4415,11/14/2015 13:58,11/14/2015 14:02,151
4416,9/17/2015 18:30,9/17/2015 18:31,689
4417,11/23/2015 18:47,11/23/2015 19:06,809
4418,11/21/2015 10:05,11/21/2015 10:19,469
4419,9/29/2015 8:52,9/29/2015 9:15,666
4420,10/24/2015 8:56,10/24/2015 9:20,462
4421,10/21/2015 16:46,10/21/2015 16:49,287
4422,11/2/2015 22:25,11/2/2015 22:28,193
4423,10/14/2015 11:39,10/14/2015 11:55,188
4424,11/17/2015 17:22,11/17/2015 17:33,59
4425,9/16/2015 3:21,9/16/2015 3:45,334
4426,11/4/2015 14:26,11/4/2015 14:34,350
4427,11/17/2015 13:40,11/17/2015 13:58,343
4428,10/7/2015 14:02,10/7/2015 14:25,154
4429,11/30/2015 20:34,11/30/2015 20:56,627
4430,11/3/2015 19:42,11/3/2015 19:46,757
4431,11/28/2015 7:31,11/28/2015 7:47,757
4432,10/24/2015 0:29,10/24/2015 0:38,338
4433,10/22/2015 7:09,10/22/2015 7:30,328
4434,11/6/2015 10:22,11/6/2015 10:31,483
4435,9/6/2015 18:29,9/6/2015 18:36,241
4436,10/31/2015 19:20,10/31/2015 19:42,82
4437,11/23/2015 3:04,11/23/2015 3:20,531
4438,11/3/2015 7:52,11/3/2015 8:03,876
4439,10/11/2015 22:03,10/11/2015 22:22,1
4440,12/1/2015 9:47,12/1/2015 10:13,441
4441,9/26/2015 3:49,9/26/2015 4:01,0
4442,10/27/2015 6:09,10/27/2015 6:27,384
4443,9/12/2015 19:31,9/12/2015 19:39,822
4444,11/15/2015 16:01,11/15/2015 16:28,125
4445,9/19/2015 20:21,9/19/2015 20:24,140
4446,9/1/2015 15:19,9/1/2015 15:40,640
4447,11/3/2015 9:02,11/3/2015 9:10,104
4448,11/8/2015 0:07,11/8/2015 0:20,375
4449,10/23/2015 11:14,10/23/2015 11:24,224
4450,11/15/2015 9:55,11/15/2015 10:02,846
4451,9/24/2015 14:51,9/24/2015 15:07,361
4452,9/30/2015 20:35,9/30/2015 20:49,133
4453,8/22/2015 18:21,8/22/2015 18:40,128
4454,11/11/2015 10:04,11/11/2015 10:22,210
4455,11/6/2015 19:59,11/6/2015 20:19,318
4456,11/11/2015 18:58,11/11/2015 19:14,514
4457,11/16/2015 16:17,11/16/2015 16:39,259
4458,9/15/2015 4:51,9/15/2015 5:11,860
4459,9/3/2015 22:59,9/3/2015 23:05,429
4460,11/20/2015 5:57,11/20/2015 6:07,441
4461,9/2/2015 7:17,9/2/2015 7:27,396
4462,10/27/2015 13:15,10/27/2015 13:21,511
4463,10/24/2015 23:40,10/25/2015 0:08,161
4464,10/27/2015 4:58,10/27/2015 5:19,656
4465,11/20/2015 5:11,11/20/2015 5:19,483
4466,11/3/2015 19:15,11/3/2015 19:28,188
4467,11/13/2015 13:59,11/13/2015 14:19,660
4468,10/28/2015 16:51,10/28/2015 17:02,834
4469,10/20/2015 2:47,10/20/2015 2:58,792
4470,10/7/2015 16:43,10/7/2015 16:46,327
4471,9/22/2015 21:13,9/22/2015 21:39,611
4472,8/22/2015 14:03,8/22/2015 14:06,801
4473,11/30/2015 0:02,11/30/2015 0:17,340
4474,11/13/2015 8:57,11/13/2015 9:08,270
4475,9/18/2015 16:30,9/18/2015 16:50,921
4476,11/27/2015 10:03,11/27/2015 10:20,970
4477,11/28/2015 19:46,11/28/2015 19:55,697
4478,9/28/2015 10:36,9/28/2015 11:02,132
4479,11/12/2015 20:33,11/12/2015 20:54,744
4480,10/27/2015 17:38,10/27/2015 17:53,405
4481,10/5/2015 4:41,10/5/2015 4:48,401
4482,11/7/2015 15:38,11/7/2015 15:48,368
4483,10/8/2015 18:19,10/8/2015 18:39,631
4484,11/2/2015 18:14,11/2/2015 18:33,167
4485,10/30/2015 9:07,10/30/2015 9:12,278
4486,11/14/2015 10:33,11/14/2015 10:45,3
4487,11/13/2015 17:28,11/13/2015 17:34,232
4488,11/19/2015 18:33,11/19/2015 18:55,824
4489,11/19/2015 16:11,11/19/2015 16:38,387
4490,9/3/2015 6:12,9/3/2015 6:18,660
4491,9/27/2015 1:53,9/27/2015 1:56,296
4492,10/9/2015 16:35,10/9/2015 16:51,529
4493,10/13/2015 11:23,10/13/2015 11:25,303
4494,9/14/2015 5:34,9/14/2015 5:52,760
4495,11/17/2015 6:26,11/17/2015 6:51,119
4496,11/14/2015 14:30,11/14/2015 14:34,774
4497,11/29/2015 1:52,11/29/2015 2:18,507
4498,9/22/2015 22:31,9/22/2015 22:46,488
4499,10/24/2015 16:18,10/24/2015 16:28,705
4500,10/30/2015 14:10,10/30/2015 14:16,593
4501,11/19/2015 12:12,11/19/2015 12:14,658
4502,9/26/2015 1:08,9/26/2015 1:08,534
4503,10/17/2015 12:10,10/17/2015 12:36,863
4504,10/12/2015 21:59,10/12/2015 22:28,559
4505,10/29/2015 3:49,10/29/2015 3:54,754
4506,9/28/2015 16:27,9/28/2015 16:43,549
4507,10/28/2015 2:54,10/28/2015 3:14,605
4508,9/20/2015 5:59,9/20/2015 6:00,180
4509,9/2/2015 16:15,9/2/2015 16:42,18
4510,10/1/2015 0:19,10/1/2015 0:23,881
4511,11/29/2015 17:10,11/29/2015 17:23,11
4512,11/29/2015 4:08,11/29/2015 4:27,866
4513,10/28/2015 5:52,10/28/2015 5:59,816
4514,10/19/2015 9:09,10/19/2015 9:19,621
4515,9/23/2015 5:09,9/23/2015 5:28,657
4516,11/10/2015 0:58,11/10/2015 1:01,830
4517,10/21/2015 6:28,10/21/2015 6:56,248
4518,9/14/2015 1:07,9/14/2015 1:19,273
4519,11/3/2015 17:57,11/3/2015 18:25,258
4520,8/20/2015 8:19,8/20/2015 8:44,549
4521,10/10/2015 10:42,10/10/2015 10:48,890
4522,8/19/2015 22:57,8/19/2015 23:08,638
4523,10/10/2015 16:41,10/10/2015 16:59,426
4524,9/23/2015 15:48,9/23/2015 16:08,379
4525,10/6/2015 9:16,10/6/2015 9:30,238
4526,11/16/2015 15:06,11/16/2015 15:16,896
4527,9/7/2015 6:12,9/7/2015 6:37,975
4528,11/15/2015 10:00,11/15/2015 10:03,798
4529,11/8/2015 20:39,11/8/2015 20:50,436
4530,10/9/2015 6:37,10/9/2015 6:46,722
4531,9/26/2015 9:08,9/26/2015 9:15,846
4532,11/14/2015 15:23,11/14/2015 15:36,895
4533,10/24/2015 13:51,10/24/2015 13:58,85
4534,9/18/2015 11:12,9/18/2015 11:41,181
4535,11/20/2015 19:02,11/20/2015 19:14,387
4536,11/15/2015 0:46,11/15/2015 1:07,397
4537,9/11/2015 16:30,9/11/2015 16:33,633
4538,10/13/2015 13:01,10/13/2015 13:02,738
4539,8/15/2015 11:58,8/15/2015 12:11,380
4540,9/9/2015 17:10,9/9/2015 17:36,942
4541,10/24/2015 2:07,10/24/2015 2:22,335
4542,10/18/2015 10:33,10/18/2015 10:43,1
4543,11/21/2015 8:37,11/21/2015 8:44,9
4544,11/17/2015 17:15,11/17/2015 17:43,575
4545,10/9/2015 21:04,10/9/2015 21:17,546
4546,10/25/2015 11:35,10/25/2015 11:41,970
4547,10/28/2015 12:28,10/28/2015 12:32,1
4548,11/13/2015 22:09,11/13/2015 22:27,736
4549,11/21/2015 2:21,11/21/2015 2:50,398
4550,11/8/2015 7:59,11/8/2015 8:19,188
4551,11/2/2015 13:10,11/2/2015 13:18,257
4552,11/21/2015 4:04,11/21/2015 4:08,219
4553,9/18/2015 14:34,9/18/2015 14:55,152
4554,11/2/2015 7:23,11/2/2015 7:36,5
4555,11/11/2015 8:42,11/11/2015 9:10,67
4556,11/13/2015 12:49,11/13/2015 12:52,66
4557,11/14/2015 18:34,11/14/2015 18:49,441
4558,10/1/2015 6:24,10/1/2015 6:31,932
4559,10/21/2015 9:34,10/21/2015 9:43,723
4560,9/16/2015 15:16,9/16/2015 15:38,355
4561,11/18/2015 1:11,11/18/2015 1:14,550
4562,11/5/2015 22:19,11/5/2015 22:39,733
4563,9/25/2015 16:11,9/25/2015 16:17,973
4564,9/26/2015 23:40,9/27/2015 0:06,488
4565,11/14/2015 18:23,11/14/2015 18:49,49
4566,10/13/2015 15:13,10/13/2015 15:23,893
4567,9/27/2015 5:11,9/27/2015 5:21,904
4568,10/18/2015 7:42,10/18/2015 8:06,597
4569,9/23/2015 15:08,9/23/2015 15:29,359
4570,11/26/2015 7:45,11/26/2015 8:07,508
4571,11/29/2015 21:05,11/29/2015 21:09,759
4572,10/22/2015 9:20,10/22/2015 9:37,612
4573,10/20/2015 11:57,10/20/2015 12:20,696
4574,11/13/2015 4:56,11/13/2015 5:21,441
4575,11/1/2015 16:23,11/1/2015 16:45,983
4576,10/15/2015 9:49,10/15/2015 10:07,825
4577,9/1/2015 8:11,9/1/2015 8:41,315
4578,10/16/2015 2:49,10/16/2015 3:01,392
4579,10/25/2015 3:41,10/25/2015 4:11,855
4580,9/26/2015 8:45,9/26/2015 9:05,213
4581,11/9/2015 21:56,11/9/2015 21:58,797
4582,10/10/2015 10:59,10/10/2015 11:19,379
4583,11/16/2015 17:52,11/16/2015 18:16,556
4584,9/16/2015 3:06,9/16/2015 3:36,479
4585,10/26/2015 14:56,10/26/2015 14:59,552
4586,11/15/2015 19:28,11/15/2015 19:39,989
4587,11/26/2015 1:06,11/26/2015 1:11,667
4588,11/19/2015 8:59,11/19/2015 9:15,203
4589,11/6/2015 7:27,11/6/2015 7:51,547
4590,9/16/2015 2:15,9/16/2015 2:39,596
4591,11/14/2015 14:29,11/14/2015 14:56,599
4592,11/6/2015 14:40,11/6/2015 15:02,801
4593,10/26/2015 20:38,10/26/2015 21:06,554
4594,11/21/2015 12:44,11/21/2015 13:07,0
4595,11/22/2015 20:31,11/22/2015 21:01,258
4596,11/29/2015 12:25,11/29/2015 12:45,122
4597,11/7/2015 3:40,11/7/2015 3:55,8
4598,10/2/2015 16:45,10/2/2015 16:55,956
4599,11/24/2015 15:49,11/24/2015 16:03,403
4600,11/22/2015 14:02,11/22/2015 14:12,745
4601,11/19/2015 7:22,11/19/2015 7:38,437
4602,11/23/2015 15:41,11/23/2015 16:07,1
4603,11/30/2015 16:35,11/30/2015 17:04,8
4604,11/26/2015 12:32,11/26/2015 12:35,913
4605,10/18/2015 19:59,10/18/2015 20:17,728
4606,10/9/2015 2:11,10/9/2015 2:18,703
4607,10/15/2015 12:12,10/15/2015 12:22,579
4608,8/24/2015 8:54,8/24/2015 9:18,142
4609,9/13/2015 13:07,9/13/2015 13:21,899
4610,9/8/2015 12:23,9/8/2015 12:35,95
4611,10/27/2015 19:21,10/27/2015 19:22,968
4612,10/26/2015 5:58,10/26/2015 6:14,223
4613,10/19/2015 21:20,10/19/2015 21:43,504
4614,11/2/2015 14:11,11/2/2015 14:17,874
4615,11/24/2015 20:31,11/24/2015 20:55,591
4616,10/11/2015 4:55,10/11/2015 4:58,820
4617,9/10/2015 21:13,9/10/2015 21:32,981
4618,9/27/2015 10:57,9/27/2015 11:00,518
4619,9/4/2015 6:07,9/4/2015 6:34,313
4620,10/14/2015 12:43,10/14/2015 12:50,591
4621,9/4/2015 23:30,9/4/2015 23:52,140
4622,11/3/2015 13:19,11/3/2015 13:44,690
4623,10/23/2015 5:10,10/23/2015 5:22,364
4624,10/10/2015 3:05,10/10/2015 3:16,944
4625,11/19/2015 6:03,11/19/2015 6:26,373
4626,10/5/2015 12:23,10/5/2015 12:39,468
4627,11/3/2015 15:09,11/3/2015 15:35,2
4628,10/4/2015 22:44,10/4/2015 22:44,61
4629,9/10/2015 4:54,9/10/2015 5:15,245
4630,11/23/2015 7:17,11/23/2015 7:26,566
4631,11/15/2015 19:07,11/15/2015 19:15,935
4632,10/22/2015 21:18,10/22/2015 21:24,488
4633,9/13/2015 14:53,9/13/2015 14:55,445
4634,9/16/2015 16:23,9/16/2015 16:28,62
4635,11/28/2015 17:13,11/28/2015 17:17,6
4636,11/7/2015 14:50,11/7/2015 14:58,107
4637,10/7/2015 13:22,10/7/2015 13:38,64
4638,11/16/2015 11:31,11/16/2015 11:51,199
4639,10/12/2015 3:42,10/12/2015 3:49,954
4640,11/1/2015 23:45,11/1/2015 23:59,957
4641,11/21/2015 8:45,11/21/2015 8:57,709
4642,11/21/2015 9:44,11/21/2015 10:02,566
4643,9/18/2015 12:48,9/18/2015 12:51,857
4644,12/1/2015 1:23,12/1/2015 1:40,754
4645,11/9/2015 7:53,11/9/2015 8:21,670
4646,9/19/2015 9:35,9/19/2015 9:37,712
4647,11/26/2015 3:58,11/26/2015 4:05,442
4648,11/20/2015 22:41,11/20/2015 22:49,613
4649,11/18/2015 8:43,11/18/2015 9:12,481
4650,10/20/2015 14:51,10/20/2015 15:04,750
4651,10/29/2015 16:35,10/29/2015 16:56,378
4652,11/12/2015 19:15,11/12/2015 19:21,964
4653,10/18/2015 19:21,10/18/2015 19:22,485
4654,10/30/2015 15:11,10/30/2015 15:31,92
4655,10/25/2015 19:40,10/25/2015 19:41,833
4656,9/7/2015 7:11,9/7/2015 7:16,783
4657,9/20/2015 8:18,9/20/2015 8:42,9
4658,11/19/2015 8:57,11/19/2015 9:03,797
4659,10/3/2015 4:02,10/3/2015 4:13,258
4660,12/1/2015 12:01,12/1/2015 12:12,724
4661,11/27/2015 18:01,11/27/2015 18:15,632
4662,11/23/2015 11:34,11/23/2015 11:47,632
4663,10/31/2015 3:34,10/31/2015 3:57,220
4664,11/14/2015 13:56,11/14/2015 14:19,197
4665,11/5/2015 9:40,11/5/2015 9:41,666
4666,11/15/2015 22:01,11/15/2015 22:03,350
4667,9/9/2015 8:28,9/9/2015 8:39,164
4668,8/29/2015 22:01,8/29/2015 22:19,445
4669,10/24/2015 6:50,10/24/2015 7:10,974
4670,11/16/2015 18:28,11/16/2015 18:43,253
4671,10/24/2015 14:57,10/24/2015 15:19,502
4672,11/16/2015 17:46,11/16/2015 17:58,969
4673,11/22/2015 9:38,11/22/2015 9:53,663
4674,9/29/2015 7:02,9/29/2015 7:20,670
4675,11/5/2015 21:48,11/5/2015 22:01,595
4676,11/15/2015 6:36,11/15/2015 7:04,90
4677,10/22/2015 1:07,10/22/2015 1:37,592
4678,11/3/2015 6:49,11/3/2015 7:16,772
4679,12/1/2015 14:12,12/1/2015 14:14,947
4680,11/29/2015 18:32,11/29/2015 18:52,749
4681,11/25/2015 18:39,11/25/2015 18:53,162
4682,10/7/2015 19:13,10/7/2015 19:41,20
4683,11/7/2015 5:56,11/7/2015 6:17,192
4684,10/23/2015 21:20,10/23/2015 21:20,427
4685,10/24/2015 12:13,10/24/2015 12:23,320
4686,10/26/2015 16:59,10/26/2015 17:26,297
4687,9/27/2015 11:11,9/27/2015 11:31,851
4688,12/1/2015 16:23,12/1/2015 16:24,70
4689,10/31/2015 15:53,10/31/2015 16:20,609
4690,11/23/2015 9:08,11/23/2015 9:14,429
4691,11/21/2015 18:45,11/21/2015 19:14,852
4692,11/18/2015 9:17,11/18/2015 9:41,731
4693,10/24/2015 5:03,10/24/2015 5:27,706
4694,11/6/2015 4:09,11/6/2015 4:12,269
4695,11/2/2015 16:47,11/2/2015 16:56,316
4696,9/11/2015 10:50,9/11/2015 10:51,439
4697,9/10/2015 6:52,9/10/2015 6:56,423
4698,8/22/2015 19:12,8/22/2015 19:23,432
4699,10/27/2015 22:00,10/27/2015 22:29,145
4700,11/17/2015 7:33,11/17/2015 7:39,633
4701,10/17/2015 8:58,10/17/2015 9:25,610
4702,8/31/2015 9:11,8/31/2015 9:39,825
4703,12/1/2015 18:23,12/1/2015 18:50,337
4704,11/21/2015 8:50,11/21/2015 9:10,969
4705,10/25/2015 11:41,10/25/2015 12:05,224
4706,11/12/2015 13:53,11/12/2015 13:54,516
4707,11/1/2015 16:29,11/1/2015 16:34,155
4708,8/29/2015 12:34,8/29/2015 12:55,856
4709,10/11/2015 0:39,10/11/2015 1:06,104
4710,9/12/2015 15:05,9/12/2015 15:06,148
4711,11/14/2015 10:09,11/14/2015 10:10,151
4712,9/24/2015 15:40,9/24/2015 15:57,952
4713,8/31/2015 4:50,8/31/2015 5:01,238
4714,11/11/2015 12:28,11/11/2015 12:50,425
4715,11/28/2015 9:33,11/28/2015 10:01,213
4716,10/12/2015 0:43,10/12/2015 0:56,448
4717,11/14/2015 11:26,11/14/2015 11:50,487
4718,11/20/2015 20:21,11/20/2015 20:21,52
4719,8/24/2015 0:39,8/24/2015 0:42,405
4720,10/6/2015 23:58,10/7/2015 0:17,21
4721,9/21/2015 15:55,9/21/2015 16:21,435
4722,10/13/2015 1:46,10/13/2015 1:49,68
4723,11/20/2015 22:31,11/20/2015 22:45,640
4724,10/11/2015 1:41,10/11/2015 1:47,746
4725,10/2/2015 14:29,10/2/2015 14:49,372
4726,11/27/2015 14:00,11/27/2015 14:02,485
4727,11/26/2015 23:52,11/27/2015 0:15,958
4728,10/26/2015 11:46,10/26/2015 11:57,598
4729,11/7/2015 2:12,11/7/2015 2:12,586
4730,11/23/2015 15:18,11/23/2015 15:44,60
4731,11/14/2015 20:11,11/14/2015 20:25,485
4732,9/5/2015 8:12,9/5/2015 8:36,405
4733,11/24/2015 3:10,11/24/2015 3:11,635
4734,11/30/2015 14:56,11/30/2015 15:24,926
4735,9/3/2015 14:32,9/3/2015 14:45,26
4736,10/29/2015 8:58,10/29/2015 9:12,221
4737,9/1/2015 1:50,9/1/2015 2:11,661
4738,10/9/2015 2:51,10/9/2015 2:58,392
4739,9/29/2015 4:46,9/29/2015 5:03,850
4740,11/27/2015 7:34,11/27/2015 7:58,34
4741,11/27/2015 11:33,11/27/2015 11:37,0
4742,10/24/2015 4:29,10/24/2015 4:30,104
4743,11/22/2015 14:17,11/22/2015 14:18,736
4744,11/19/2015 12:50,11/19/2015 12:51,532
4745,8/14/2015 15:43,8/14/2015 16:09,980
4746,12/1/2015 1:09,12/1/2015 1:38,541
4747,10/28/2015 6:10,10/28/2015 6:23,548
4748,9/2/2015 16:25,9/2/2015 16:32,885
4749,11/18/2015 21:35,11/18/2015 21:57,908
4750,12/1/2015 23:33,12/1/2015 23:57,124
4751,11/3/2015 21:56,11/3/2015 22:10,592
4752,10/28/2015 4:27,10/28/2015 4:31,699
4753,11/26/2015 0:09,11/26/2015 0:38,358
4754,10/13/2015 18:14,10/13/2015 18:32,547
4755,11/15/2015 14:00,11/15/2015 14:13,341
4756,8/22/2015 6:43,8/22/2015 7:12,84
4757,10/24/2015 4:14,10/24/2015 4:16,871
4758,9/13/2015 18:31,9/13/2015 18:37,485
4759,10/11/2015 9:06,10/11/2015 9:15,353
4760,10/14/2015 1:35,10/14/2015 2:01,712
4761,8/16/2015 12:58,8/16/2015 13:08,134
4762,11/10/2015 17:26,11/10/2015 17:30,593
4763,9/1/2015 12:15,9/1/2015 12:22,128
4764,11/24/2015 11:34,11/24/2015 11:43,634
4765,11/5/2015 17:15,11/5/2015 17:32,533
4766,11/15/2015 20:01,11/15/2015 20:13,233
4767,11/30/2015 12:37,11/30/2015 12:53,445
4768,11/2/2015 21:54,11/2/2015 22:23,485
4769,10/22/2015 0:23,10/22/2015 0:37,424
4770,9/19/2015 20:58,9/19/2015 21:16,560
4771,11/24/2015 0:15,11/24/2015 0:36,182
4772,10/28/2015 16:26,10/28/2015 16:44,690
4773,10/11/2015 22:17,10/11/2015 22:32,995
4774,11/13/2015 12:29,11/13/2015 12:35,881
4775,10/20/2015 13:46,10/20/2015 13:47,405
4776,10/3/2015 4:33,10/3/2015 4:43,641
4777,10/1/2015 22:44,10/1/2015 22:53,89
4778,11/27/2015 0:08,11/27/2015 0:23,100
4779,9/3/2015 0:41,9/3/2015 1:08,617
4780,10/2/2015 13:02,10/2/2015 13:17,545
4781,11/8/2015 18:33,11/8/2015 19:01,192
4782,10/24/2015 4:53,10/24/2015 5:04,688
4783,11/9/2015 5:30,11/9/2015 5:46,76
4784,10/22/2015 10:55,10/22/2015 11:20,858
4785,9/23/2015 10:38,9/23/2015 11:02,696
4786,9/27/2015 18:28,9/27/2015 18:43,255
4787,11/14/2015 14:45,11/14/2015 15:01,311
4788,11/27/2015 4:51,11/27/2015 5:18,712
4789,11/28/2015 20:44,11/28/2015 20:54,903
4790,8/28/2015 11:38,8/28/2015 11:59,950
4791,11/13/2015 9:26,11/13/2015 9:52,628
4792,9/24/2015 0:06,9/24/2015 0:35,549
4793,10/4/2015 7:39,10/4/2015 7:45,274
4794,9/25/2015 6:08,9/25/2015 6:36,806
4795,11/20/2015 16:33,11/20/2015 16:59,435
4796,10/20/2015 20:48,10/20/2015 21:02,538
4797,11/20/2015 8:10,11/20/2015 8:27,101
4798,11/3/2015 20:57,11/3/2015 21:13,396
4799,10/15/2015 11:48,10/15/2015 12:13,862
4800,10/14/2015 9:48,10/14/2015 9:50,826
4801,11/9/2015 2:01,11/9/2015 2:29,784
4802,11/3/2015 4:33,11/3/2015 4:49,9
4803,9/25/2015 13:13,9/25/2015 13:24,28
4804,10/4/2015 6:44,10/4/2015 6:54,441
4805,11/8/2015 21:14,11/8/2015 21:41,213
4806,12/1/2015 19:08,12/1/2015 19:17,984
4807,11/29/2015 8:53,11/29/2015 9:11,832
4808,10/31/2015 18:13,10/31/2015 18:30,621
4809,12/1/2015 10:22,12/1/2015 10:23,468
4810,11/15/2015 2:40,11/15/2015 3:01,773
4811,10/11/2015 18:38,10/11/2015 18:52,700
4812,11/11/2015 13:54,11/11/2015 14:01,609
4813,10/14/2015 22:09,10/14/2015 22:27,464
4814,11/18/2015 22:06,11/18/2015 22:20,437
4815,9/14/2015 6:22,9/14/2015 6:49,378
4816,9/9/2015 9:51,9/9/2015 9:59,991
4817,11/14/2015 6:34,11/14/2015 6:41,25
4818,11/29/2015 12:52,11/29/2015 13:21,341
4819,11/13/2015 17:39,11/13/2015 18:05,447
4820,10/30/2015 1:53,10/30/2015 2:08,505
4821,11/8/2015 15:17,11/8/2015 15:41,331
4822,10/22/2015 0:20,10/22/2015 0:48,902
4823,8/23/2015 22:32,8/23/2015 22:58,408
4824,11/21/2015 13:55,11/21/2015 13:57,715
4825,9/17/2015 0:44,9/17/2015 1:14,949
4826,10/30/2015 21:12,10/30/2015 21:20,635
4827,11/13/2015 15:05,11/13/2015 15:07,158
4828,10/25/2015 16:04,10/25/2015 16:26,258
4829,11/23/2015 10:47,11/23/2015 11:11,954
4830,11/18/2015 3:10,11/18/2015 3:21,669
4831,10/17/2015 13:29,10/17/2015 13:41,78
4832,11/22/2015 12:52,11/22/2015 12:53,741
4833,11/24/2015 21:20,11/24/2015 21:43,421
4834,9/26/2015 19:23,9/26/2015 19:32,27
4835,11/8/2015 12:04,11/8/2015 12:28,59
4836,11/8/2015 17:45,11/8/2015 17:50,295
4837,11/10/2015 23:08,11/10/2015 23:24,586
4838,10/28/2015 0:32,10/28/2015 0:49,585
4839,11/4/2015 14:46,11/4/2015 15:02,292
4840,11/19/2015 20:22,11/19/2015 20:49,532
4841,9/8/2015 3:47,9/8/2015 3:59,843
4842,10/8/2015 18:28,10/8/2015 18:50,145
4843,9/1/2015 17:42,9/1/2015 17:54,762
4844,11/27/2015 1:39,11/27/2015 1:48,688
4845,10/21/2015 6:48,10/21/2015 6:52,168
4846,8/20/2015 23:09,8/20/2015 23:30,222
4847,10/27/2015 5:27,10/27/2015 5:37,413
4848,9/16/2015 16:09,9/16/2015 16:12,817
4849,11/27/2015 19:16,11/27/2015 19:20,679
4850,11/30/2015 7:44,11/30/2015 7:45,941
4851,11/3/2015 23:01,11/3/2015 23:27,239
4852,9/28/2015 18:10,9/28/2015 18:30,465
4853,9/9/2015 3:48,9/9/2015 4:10,455
4854,10/6/2015 9:09,10/6/2015 9:36,913
4855,10/14/2015 21:21,10/14/2015 21:44,64
4856,9/5/2015 13:29,9/5/2015 13:59,146
4857,10/26/2015 12:14,10/26/2015 12:26,767
